数据日期,DB_TIME,DB_TPS,DB_QPS
2018/3/27,0.73,37.73,317.13
2018/3/27,1.76,47.87,426.5
2018/3/28,13.84,306.9,14604.03
2018/3/28,0.68,34.56,260.55
2018/3/28,1.58,37.78,329.54
2018/3/29,12.83,294.5,13870.58
2018/3/29,0.66,34.32,257.57
2018/3/29,1.73,39.38,356.43
2018/3/30,13.81,304.81,14166.11
2018/3/30,0.77,40.28,294.46
2018/3/30,1.79,46.95,422.02
2018/3/31,11.23,276.84,11349.69
2018/3/31,0.6,32.14,242.52
2018/3/31,0.67,30.75,255.94
2018/4/1,11.71,278.14,11800.05
2018/4/1,0.56,28.79,218.58
2018/4/1,0.54,22.55,186.98
2018/4/2,14.79,324.75,15637.86
2018/4/2,0.74,40.04,291.13
2018/4/2,2.15,63.33,512.49
2018/4/3,15.1,322.84,15770.65
2018/4/3,1.87,47.04,410.64
2018/4/3,0.73,39.13,284.11
2018/4/4,14.73,326.44,15516.96
2018/4/4,0.71,38.41,280.23
2018/4/4,1.79,43.87,376.36
2018/4/5,10.21,262.2,11852.35
2018/4/5,0.47,22.69,172.31
2018/4/5,0.41,13.25,116.53
2018/4/6,11.14,281.41,12596.64
2018/4/6,0.5,24.98,189.38
2018/4/6,0.37,12.65,110.09
2018/4/7,11.65,277.14,12350.46
2018/4/7,0.53,26.55,200.54
2018/4/7,0.4,13.42,117.02
2018/4/8,16,327.57,16167.69
2018/4/8,0.72,38.31,279.38
2018/4/8,0.98,30.36,270.8
2018/4/9,16.72,345.55,17389.64
2018/4/9,0.73,40.7,295.09
2018/4/9,2.05,46.3,420.06
2018/4/10,18.93,354.72,18037.35
2018/4/10,0.74,41.39,303.78
2018/4/10,1.79,56.84,491.69
2018/4/11,15.32,319.9,16670.8
2018/4/11,0.71,38.48,282.03
2018/4/11,1.48,42.11,375.59
2018/4/12,15.19,309.79,16284.84
2018/4/12,0.69,37.06,270.41
2018/4/12,1.47,37.42,331.33
2018/4/13,15.65,324.1,16548.46
2018/4/13,0.69,35.95,262.31
2018/4/13,1.45,41.22,364.56
2018/4/14,12.65,283.32,13156.94
2018/4/14,0.58,30.67,232.52
2018/4/14,0.47,18.4,159.51
2018/4/15,11.58,265.48,12561.11
2018/4/15,0.58,30.45,233.66
2018/4/15,0.46,16.65,143.42
2018/4/16,14.56,297.8,15970.55
2018/4/16,0.75,41.83,308.74
2018/4/16,2.07,48.22,439.25
2018/4/17,13.76,289.29,15436.44
2018/4/17,0.73,40.28,298.3
2018/4/17,1.66,46.88,424.49
2018/4/18,13.26,288.35,15101.12
2018/4/18,0.71,37.67,279.31
2018/4/18,1.74,42.16,380.29
2018/4/19,13.79,292.91,15111.34
2018/4/19,0.71,38.46,284.69
2018/4/19,1.64,42.92,383.6
2018/4/20,15.07,315.6,16166.82
2018/4/20,0.72,38.91,288.49
2018/4/20,1.61,44.4,380.29
2018/4/21,11.56,277.39,12693.34
2018/4/21,0.47,17.03,147.69
2018/4/21,0.55,28.11,213.77
2018/4/22,11.75,282.18,12536.49
2018/4/22,0.54,27.41,209.53
2018/4/22,0.44,15.21,132.41
2018/4/23,15.21,322.95,16219.55
2018/4/23,0.7,36.89,271.59
2018/4/23,1.93,43.34,403.49
2018/4/24,15.22,325.67,16153.51
2018/4/24,0.71,38.53,284.66
2018/4/24,1.66,46.26,405.23
2018/4/25,15.05,319.05,15795.82
2018/4/25,0.85,37.52,277.95
2018/4/25,1.62,44.02,390.52
2018/4/26,14.48,316.54,15334.52
2018/4/26,0.84,36.6,288.4
2018/4/26,1.62,38.91,340.37
2018/4/27,16.61,370.13,16216.59
2018/4/27,0.89,39.36,291.75
2018/4/27,1.83,50.71,432.26
2018/4/28,17.61,363.49,15471.91
2018/4/28,0.9,37.46,280.87
2018/4/28,1.13,38.41,323.55
2018/4/29,13.81,313.21,11798.46
2018/4/29,0.64,26.21,202.61
2018/4/29,0.41,15.3,130.74
2018/4/30,12.77,305.53,11056.68
2018/4/30,0.61,25.6,197.82
2018/4/30,0.46,14.13,120.55
2018/5/1,13.34,318.49,11985.73
2018/5/1,0.61,25.14,194.32
2018/5/1,0.43,16.23,136.3
2018/5/2,17.89,374.27,16538.24
2018/5/2,0.88,38.23,285.52
2018/5/2,2.32,61.11,496.53
2018/5/3,18.07,368.82,16125.43
2018/5/3,0.87,37.75,280.77
2018/5/3,1.85,50.11,436.93
2018/5/4,18.21,376.12,16686.89
2018/5/4,1.54,43.17,362.69
2018/5/4,0.85,36.75,272.74
2018/5/5,16.02,347.26,14374.94
2018/5/5,0.67,28.21,214.15
2018/5/5,0.49,19.4,166.49
2018/5/6,15.99,333.86,13787.7
2018/5/6,0.64,26.09,199.39
2018/5/6,0.46,17.97,153.6
2018/5/7,18.05,377.97,17385.02
2018/5/7,0.87,37.43,276.08
2018/5/7,2.09,53.76,449.47
2018/5/8,17.7,375.88,17231.96
2018/5/8,0.85,36.94,274.5
2018/5/8,1.5,44.5,387.28
2018/5/9,18.34,391.3,17684.52
2018/5/9,0.82,35.06,259.09
2018/5/9,1.58,37.63,322.13
2018/5/10,18.53,388.39,18023.89
2018/5/10,0.85,36.35,269.8
2018/5/10,1.65,45.1,394.99
2018/5/11,17.2,367.14,17244.56
2018/5/11,0.83,36.14,269.08
2018/5/11,1.87,41.86,376.52
2018/5/12,14.69,321.03,13595.37
2018/5/12,0.67,28.21,214.9
2018/5/12,0.63,18.04,161.79
2018/5/13,14.09,319.54,13286.99
2018/5/13,0.65,26.61,204.42
2018/5/13,0.48,15.5,139.94
2018/5/14,17.99,360.51,17319.53
2018/5/14,0.84,36.23,268.21
2018/5/14,1.9,43.28,405.25
2018/5/15,17.23,366.73,17719.97
2018/5/15,0.86,37.27,284.6
2018/5/15,1.9,49.13,437.45
2018/5/16,16.95,339.46,16927.61
2018/5/16,0.82,35.07,263.02
2018/5/16,1.8,38.27,355.99
2018/5/17,15.56,327.22,16226.22
2018/5/17,0.8,33.88,252.91
2018/5/17,1.73,41.04,376.65
2018/5/18,16.05,330.54,16181.21
2018/5/18,0.82,35.06,260.78
2018/5/18,1.69,40.93,362.49
2018/5/19,13.63,304.06,13226.09
2018/5/19,0.68,28.75,218.65
2018/5/19,0.54,17.56,157.07
2018/5/20,14.88,331.28,13851.64
2018/5/20,0.68,28.48,220.04
2018/5/20,0.51,17.45,154.41
2018/5/21,17.08,354.61,17085.61
2018/5/21,0.83,35.32,262.73
2018/5/21,2.13,49.96,464.84
2018/5/22,16.97,357.27,16776.91
2018/5/22,0.82,34.75,258.9
2018/5/22,1.82,48.35,431.7
2018/5/23,17.06,359.82,16681.41
2018/5/23,0.81,34.79,259.22
2018/5/23,1.8,46.85,434.42
2018/5/24,17.41,362.02,16573.72
2018/5/24,0.8,34.33,255.68
2018/5/24,1.74,52.08,469.83
2018/5/25,17.73,364.97,16767.55
2018/5/25,0.83,34.62,257.32
2018/5/25,2.12,65.97,562.37
2018/5/26,14.03,322.49,12950.42
2018/5/26,0.67,28.17,214.65
2018/5/26,0.66,21.85,189.01
2018/5/27,14.58,335.05,12928.02
2018/5/27,0.66,26.65,204.67
2018/5/27,0.55,18.04,159.03
2018/5/28,17.97,369.84,16203.37
2018/5/28,0.85,35.49,264.54
2018/5/28,2.22,49.45,439.4
2018/5/29,16.49,350.99,15177.91
2018/5/29,0.84,34.97,261.68
2018/5/29,2.04,48.13,428.92
2018/5/30,16.51,359.71,15118.69
2018/5/30,0.8,33.02,246.55
2018/5/30,1.59,38.88,353.5
2018/5/31,16.36,356.53,15018.57
2018/5/31,0.8,32.89,252.33
2018/5/31,1.75,40.49,389
2018/6/1,15.78,375.49,16093.52
2018/6/1,0.73,34.02,256.6
2018/6/1,2.54,71.88,601.05
2018/6/2,14.01,346.81,13605.52
2018/6/2,0.59,27.33,209.29
2018/6/2,0.7,23.99,209.03
2018/6/3,13.51,347.42,13548.91
2018/6/3,0.57,26.59,204.78
2018/6/3,0.57,19.58,172.28
2018/6/4,17.47,391.48,17125.8
2018/6/4,0.74,34.22,255.9
2018/6/4,2.12,48.06,446.01
2018/6/5,16.9,386.32,17438.26
2018/6/5,1.99,50.75,459.68
2018/6/5,0.72,33.66,252
2018/6/6,17.22,395.26,17886.02
2018/6/6,0.71,33.1,246.58
2018/6/6,1.86,45.76,410.72
2018/6/7,16.41,374.77,17244.02
2018/6/7,0.69,31.11,233.02
2018/6/7,1.78,41.18,382.39
2018/6/8,17.33,387.83,17381.67
2018/6/8,0.71,32.25,241.73
2018/6/8,1.6,40.71,361.65
2018/6/9,15.69,363.68,15106.95
2018/6/9,0.57,18.48,163.69
2018/6/9,0.59,26.75,204.16
2018/6/10,15.29,360.66,14838.01
2018/6/10,0.58,27.02,208.02
2018/6/10,0.54,17.58,159.35
2018/6/11,17.4,370.28,17734.86
2018/6/11,0.74,34.25,255.41
2018/6/11,2.1,50.16,467.23
2018/6/12,16.52,358.25,17116.4
2018/6/12,0.72,33.9,253.83
2018/6/12,1.82,44.44,406.87
2018/6/13,16.42,366.97,17441.06
2018/6/13,0.71,32.8,245.06
2018/6/13,1.81,42.64,396.86
2018/6/14,16.79,356.92,17002.3
2018/6/14,0.73,33.17,248.8
2018/6/14,1.7,39.87,365.36
2018/6/15,16.86,364.23,17608.88
2018/6/15,0.82,37.91,286.25
2018/6/15,2.12,52.6,463.85
2018/6/16,13.72,319.14,13695.27
2018/6/16,0.61,28.37,220.58
2018/6/16,0.65,18.28,163.55
2018/6/17,12.21,297.01,12504.06
2018/6/17,0.57,24.71,192.22
2018/6/17,0.47,14.77,132.12
2018/6/18,11.58,288.68,12132.73
2018/6/18,0.53,22.86,177.63
2018/6/18,0.49,15.4,139.51
2018/6/19,17.16,356.63,18064.93
2018/6/19,0.82,37.75,285.69
2018/6/19,2.47,50.78,467.42
2018/6/20,18,378.78,18618.72
2018/6/20,0.84,39.26,301.01
2018/6/20,2.11,55.26,500.92
2018/6/21,17.04,362.25,17719.09
2018/6/21,0.77,34.86,261.16
2018/6/21,1.83,45.06,407.69
2018/6/22,16.93,366.98,17577.36
2018/6/22,0.76,33.49,249.22
2018/6/22,1.89,39.88,357.43
2018/6/23,14.32,336.8,14362.44
2018/6/23,0.59,26.4,200.73
2018/6/23,0.58,18.42,165.01
2018/6/24,14.58,341.46,14144.33
2018/6/24,0.57,25.27,194.18
2018/6/24,0.55,17.05,151.31
2018/6/25,17.71,375.62,17887.43
2018/6/25,0.76,33.66,250.86
2018/6/25,2.3,49.86,432.18
2018/6/26,17.05,369.01,17377.29
2018/6/26,0.77,34.08,253.64
2018/6/26,1.93,44.88,409.69
2018/6/27,17.87,377.85,18111.24
2018/6/27,0.74,33.05,246.13
2018/6/27,1.89,41.07,385.33
2018/6/28,16.83,366.76,17913.55
2018/6/28,0.73,32.11,248.3
2018/6/28,2.12,44.07,419.03
2018/6/29,16.29,358.31,17233.61
2018/6/29,0.77,33.9,262.68
2018/6/29,1.9,43.72,413.65
2018/6/30,15.09,332.15,13822.76
2018/6/30,0.66,29.91,238.29
2018/6/30,0.72,28.83,254.62
2018/7/1,14.25,335.93,14751.09
2018/7/1,0.52,26.74,215.36
2018/7/1,0.59,22.37,195.82
2018/7/2,16.81,379.25,18163.68
2018/7/2,2.39,62.55,535.34
2018/7/2,0.67,34.87,271.25
2018/7/3,16.46,380.15,17933.02
2018/7/3,0.65,34.75,271.71
2018/7/3,1.91,49.35,447.97
2018/7/4,17.35,390.03,18647.28
2018/7/4,0.64,32.34,251.32
2018/7/4,1.61,40.24,361.38
2018/7/5,18.4,393.34,18844.94
2018/7/5,0.64,31.73,246.12
2018/7/5,1.7,44.77,397.54
2018/7/6,17.99,388.58,18721.11
2018/7/6,1.54,39.02,349.63
2018/7/6,0.65,32.67,254.6
2018/7/7,15.61,359.86,16087.13
2018/7/7,0.53,26.65,212.58
2018/7/7,0.5,17.47,154.83
2018/7/8,14.8,347.02,15169.99
2018/7/8,0.5,24.42,196.27
2018/7/8,0.45,15.7,140.29
2018/7/9,23.36,396.09,19377.18
2018/7/9,0.73,33.88,262.94
2018/7/9,1.82,42.93,404.08
2018/7/10,20.42,392.2,19640.23
2018/7/10,0.67,34.91,272.3
2018/7/10,1.84,56.02,483.98
2018/7/11,0.62,31.46,246.29
2018/7/11,17.25,363.95,18914.29
2018/7/11,1.59,40.29,356.32
2018/7/12,16.92,348.86,18435.47
2018/7/12,1.66,41.4,372.28
2018/7/12,0.63,32.36,252.52
2018/7/13,17.12,357.32,18548.4
2018/7/13,0.63,32.91,255.85
2018/7/13,2.18,68.69,450.25
2018/7/14,15.02,327.08,15757.37
2018/7/14,0.54,26.67,214.13
2018/7/14,0.56,20.2,177.11
2018/7/15,0.51,25.81,209.93
2018/7/15,14.1,314.6,15459.67
2018/7/15,0.52,18.86,164.4
2018/7/16,16.75,342.52,19179.74
2018/7/16,0.66,35.46,278.37
2018/7/16,4.09,53.24,481.82
2018/7/17,15.89,329.47,18519.22
2018/7/17,0.66,33.95,266.59
2018/7/17,1.8,47.98,430.86
2018/7/18,14.92,325.28,18164.34
2018/7/18,0.6,32.08,255.9
2018/7/18,1.62,40.55,360.09
2018/7/19,15.48,331.22,18224.79
2018/7/19,0.63,32.08,250.81
2018/7/19,1.74,37.9,342.06
2018/7/20,16.61,364.74,20091.91
2018/7/20,1.89,47.38,412.34
2018/7/20,0.61,33.97,265.25
2018/7/21,14.52,325.73,16731
2018/7/21,0.48,25.69,206.01
2018/7/21,0.63,20.23,177.1
2018/7/22,13.72,320.47,15883.62
2018/7/22,0.47,16.53,146.58
2018/7/22,0.46,23.67,191.35
2018/7/23,0.59,32.47,253.55
2018/7/23,16.05,372.92,19974.39
2018/7/23,1.95,46.21,423.44
2018/7/24,16.16,368.91,20247.34
2018/7/24,1.9,48.98,438.13
2018/7/24,0.57,31.28,245.41
2018/7/25,16.63,362.07,19445.02
2018/7/25,0.57,32.02,249
2018/7/25,2.01,50.04,440.02
2018/7/26,13.72,350.08,16360.55
2018/7/26,0.56,31.72,247.57
2018/7/26,1.76,41.82,376.43
2018/7/27,14.91,370.77,16832.19
2018/7/27,0.58,32.61,253.99
2018/7/27,1.89,44.41,397.23
2018/7/28,12.55,332.51,13843.49
2018/7/28,0.47,25.35,203.12
2018/7/28,0.53,19.29,169.1
2018/7/29,11.78,317.26,13011.54
2018/7/29,0.45,23.58,190.51
2018/7/29,0.52,17.26,151.26
2018/7/30,13.81,356.59,16284.37
2018/7/30,0.57,32.74,254.8
2018/7/30,1.85,45.12,391.97
2018/7/31,14.34,366.63,16120.6
2018/7/31,0.66,32.09,252.03
2018/7/31,2.05,47.99,426.63
2018/8/1,14.49,372.64,17661.52
2018/8/1,0.58,33.13,260.7
2018/8/1,2.44,75.17,620.12
2018/8/2,14.72,373.12,17438.2
2018/8/2,0.55,30.86,241.89
2018/8/2,1.81,47.33,407.83
2018/8/3,14.53,389.2,18054.95
2018/8/3,0.55,32.22,250.64
2018/8/3,1.81,49.42,426.22
2018/8/4,13.41,362.22,15813.41
2018/8/4,0.47,25.43,202.61
2018/8/4,0.63,21.9,189.72
2018/8/5,12.52,346.76,15038.3
2018/8/5,0.44,23.88,192.79
2018/8/5,0.52,20,172.82
2018/8/6,15.21,396.28,18639.14
2018/8/6,0.55,33.07,257.89
2018/8/6,2.22,61,540.56
2018/8/7,14.57,378,18245.24
2018/8/7,0.54,30.92,241.62
2018/8/7,1.75,49.81,447.25
2018/8/8,0.53,30.42,238.15
2018/8/8,15.23,385.5,18688.01
2018/8/8,1.63,46.36,410.58
2018/8/9,15.09,377.71,18245.51
2018/8/9,0.54,30,235.02
2018/8/9,1.73,44.03,396.95
2018/8/10,15.13,390.44,18650.71
2018/8/10,0.56,32.23,252.89
2018/8/10,2.19,62.72,543.98
2018/8/11,12.15,323.31,14938.34
2018/8/11,0.47,25.89,208.67
2018/8/11,0.6,22.8,199.62
2018/8/12,11.78,306.47,13997.71
2018/8/12,0.45,23.9,194.27
2018/8/12,0.52,20.22,175.53
2018/8/13,14.11,360.09,17942.66
2018/8/13,0.56,33.35,261.54
2018/8/13,2.01,54.11,494.65
2018/8/14,13.69,345,16979.51
2018/8/14,0.54,31.63,248.73
2018/8/14,2.06,51.84,469.25
2018/8/15,13.36,342.91,17233.08
2018/8/15,0.57,33.71,266.18
2018/8/15,2.14,70.16,598.85
2018/8/16,12.09,323.93,15850.18
2018/8/16,0.57,33.41,264.4
2018/8/16,1.81,48.99,436
2018/8/17,12.2,316.87,15474.35
2018/8/17,0.56,31.58,250.3
2018/8/17,1.85,46.65,415.17
2018/8/18,10.89,283.3,13066.79
2018/8/18,0.48,26.98,218.35
2018/8/18,0.57,21.84,192.37
2018/8/19,10.52,286.67,12843.11
2018/8/19,0.47,25.73,209.44
2018/8/19,0.55,19.45,170.87
2018/8/20,14.62,364.61,17630.08
2018/8/20,0.59,35.25,276.93
2018/8/20,2.15,68.28,586.56
2018/8/21,14.35,347.74,17932.98
2018/8/21,0.57,32.8,258.46
2018/8/21,1.85,55.3,481.9
2018/8/22,14.33,347.7,17852.22
2018/8/22,0.56,31.31,247.37
2018/8/22,1.86,46.93,416.47
2018/8/23,13.56,348.78,16547.13
2018/8/23,0.61,31.23,246.1
2018/8/23,1.95,45.77,415.5
2018/8/24,13.07,357.34,16373.5
2018/8/24,0.55,32.95,258.89
2018/8/24,2.35,67.12,581.03
2018/8/25,10.98,317.48,12921.07
2018/8/25,0.54,20.56,183.04
2018/8/25,0.47,25.82,208.75
2018/8/26,10.67,310.01,12112.07
2018/8/26,0.47,25.5,207.53
2018/8/26,0.55,18.25,162.87
2018/8/27,13.88,368.38,16102.72
2018/8/27,0.58,33.7,264.67
2018/8/27,2.18,51.12,466.86
2018/8/28,13.74,352.3,15822.52
2018/8/28,0.58,32.68,258.46
2018/8/28,2.32,76.74,647.05
2018/8/29,12.25,336.06,14713.7
2018/8/29,0.53,30.08,237.49
2018/8/29,1.76,42.41,382.14
2018/8/30,11.92,326.46,14420.4
2018/8/30,0.54,30.07,256.17
2018/8/30,1.62,40.61,376.95
2018/8/31,12.53,343.47,14852.99
2018/8/31,0.57,33.04,262.02
2018/8/31,1.87,48.64,432.68
2018/9/1,11.88,319.8,13074.03
2018/9/1,0.5,28.46,230.08
2018/9/1,0.77,32.49,277.07
2018/9/2,11.31,322.95,12844.08
2018/9/2,0.48,26.88,219.03
2018/9/2,0.72,26.96,229.72
2018/9/3,13.71,375.17,16775.38
2018/9/3,0.59,34.72,273.32
2018/9/3,2.91,97.64,782.41
2018/9/4,13.9,376.94,16598.07
2018/9/4,0.57,32.98,259.69
2018/9/4,1.97,58.31,516.88
2018/9/5,13.34,363.4,16244.32
2018/9/5,0.63,31.46,248.12
2018/9/5,2.1,63.75,546.62
2018/9/6,13.74,366.24,16382.29
2018/9/6,0.65,32.23,254.27
2018/9/6,1.93,62.6,547.18
2018/9/7,13.36,352.04,15677.21
2018/9/7,0.64,31.62,248.7
2018/9/7,1.8,47.79,434.8
2018/9/8,0.55,26.99,217.45
2018/9/8,11.93,327.31,13210.8
2018/9/8,0.59,21.32,191.13
2018/9/9,11.87,324.89,13395.33
2018/9/9,0.48,26.13,212.72
2018/9/9,0.53,20.01,180.37
2018/9/10,13.86,365.91,17191.94
2018/9/10,0.59,35.08,275.89
2018/9/10,2.04,66.26,563.2
2018/9/11,12.16,314.62,15455.27
2018/9/11,0.58,33.23,263.04
2018/9/11,1.74,53.57,479.24
2018/9/12,11.29,286.42,14713.81
2018/9/12,0.57,32.04,253.04
2018/9/12,2.13,83.53,635.52
2018/9/13,12.6,309.05,15108.54
2018/9/13,0.59,31.66,249.95
2018/9/13,1.67,48.18,441.7
2018/9/14,12.34,327.1,15318.33
2018/9/14,0.61,33.64,265.73
2018/9/14,2.31,60.37,531.35
2018/9/15,46.48,2414.06,11851.04
2018/9/15,0.61,19.96,180.28
2018/9/15,0.54,27.75,225.23
2018/9/16,38.71,2198.74,10761.96
2018/9/16,0.48,24.23,199.6
2018/9/16,0.49,16.96,153.98
2018/9/17,65.6,3069.87,14603.89
2018/9/17,0.62,32.57,260.06
2018/9/17,1.94,48.46,455.53
2018/9/18,62.53,2960.62,14120.22
2018/9/18,0.61,33.42,265.7
2018/9/18,1.61,50.72,443.32
2018/9/19,62.72,3003.08,14393.65
2018/9/19,0.57,33.02,260.35
2018/9/19,1.42,55.28,480.06
2018/9/20,72.25,3161.17,15224.18
2018/9/20,0.59,34.39,263.45
2018/9/20,1.59,54.31,484.63
2018/9/21,67.76,3121.27,15075.29
2018/9/21,0.6,35.53,271.85
2018/9/21,1.46,45.54,412.27
2018/9/22,42.53,2307.42,11566.05
2018/9/22,0.47,27.14,212.33
2018/9/22,0.37,17.67,164.3
2018/9/23,38.56,2139.99,10831.62
2018/9/23,0.5,23.93,188.07
2018/9/23,0.33,14.69,137.1
2018/9/24,33.64,1920.72,9767.85
2018/9/24,0.41,21.37,167.24
2018/9/24,0.33,13.96,131.08
2018/9/25,73.3,3288.15,15848.42
2018/9/25,1.66,58.04,544.56
2018/9/25,0.7,34.25,260.87
2018/9/26,64.67,3150.41,15312.32
2018/9/26,0.69,36.36,278.52
2018/9/26,1.61,57.15,528.62
2018/9/27,72.8,3140.97,15416.26
2018/9/27,0.71,34.64,263.97
2018/9/27,2.12,61.83,560.54
2018/9/28,73.2,3147.33,13291.43
2018/9/28,0.7,34.14,261.18
2018/9/28,2.02,94.01,631.52
2018/9/29,64.21,2963.51,12619.33
2018/9/29,0.67,33.49,257.31
2018/9/29,1.29,44.51,399.82
2018/9/30,0.73,36.22,281.12
2018/9/30,63.44,2918.24,12586.2
2018/9/30,0.69,31.98,288.2
2018/10/1,38.59,2109.15,9488.58
2018/10/1,0.5,23.2,184.29
2018/10/1,0.31,13.72,126.13
2018/10/2,32.79,1959.56,8828.63
2018/10/2,0.45,20.73,163.93
2018/10/2,0.29,11.81,108.05
2018/10/3,34.71,2036.77,9128.95
2018/10/3,0.45,20.45,160.28
2018/10/3,0.28,11.64,107.46
2018/10/4,39.56,2185.25,9714.08
2018/10/4,0.48,21.38,166.73
2018/10/4,0.34,12.7,115.28
2018/10/5,42.53,2346.56,10325.64
2018/10/5,0.47,21.32,165.95
2018/10/5,0.34,13.67,125.55
2018/10/6,44.53,2332.72,10264.52
2018/10/6,0.49,21.97,171.75
2018/10/6,0.36,15.29,140.33
2018/10/7,0.51,24.21,189.63
2018/10/7,46.54,2495.83,10915.48
2018/10/7,0.49,20.73,187.03
2018/10/8,81.5,3530.16,14615.51
2018/10/8,3.13,88.08,769.9
2018/10/8,0.68,35.87,274.99
2018/10/9,83.86,3510.09,14494.59
2018/10/9,0.72,36.39,280.17
2018/10/9,1.81,82.34,733.63
2018/10/10,84.13,3532.08,14502.09
2018/10/10,0.71,35.91,276.57
2018/10/10,2.17,82.23,726.61
2018/10/11,73.67,3279.56,13488.18
2018/10/11,0.69,33.86,259.97
2018/10/11,1.39,61.9,560.55
2018/10/12,66.67,3216.68,13127.4
2018/10/12,0.65,32.28,247.57
2018/10/12,1.57,54.84,512.05
2018/10/13,43,2424.36,10295.12
2018/10/13,0.54,26.72,209.18
2018/10/13,0.44,23.31,213.79
2018/10/14,41.12,2314.69,9842.07
2018/10/14,0.4,21.87,184.19
2018/10/14,0.43,20.1,187.43
2018/10/15,28.4,2229.55,13770.55
2018/10/15,0.53,31.62,254.49
2018/10/15,1.88,71.85,664.67
2018/10/16,34.43,1702.66,12484.84
2018/10/16,0.53,31.41,254.5
2018/10/16,1.49,57.42,526.89
2018/10/17,33.89,1671.69,12251.44
2018/10/17,0.51,29.54,238.5
2018/10/17,1.51,63.55,578.26
2018/10/18,32.84,1638.55,12031.35
2018/10/18,0.51,29.12,250.88
2018/10/18,1.59,53.54,498.12
2018/10/19,62.09,3066.49,12466.74
2018/10/19,0.56,33.88,260.38
2018/10/19,1.65,67.93,597.61
2018/10/20,46.51,2500.61,10615.76
2018/10/20,0.47,28.4,221.69
2018/10/20,0.46,22.37,206.99
2018/10/21,42.93,2367.86,10110.36
2018/10/21,0.43,25.32,198.74
2018/10/21,0.39,19.74,182.4
2018/10/22,71.37,3311.74,13548.22
2018/10/22,0.56,33.21,253.17
2018/10/22,1.85,59.93,573.75
2018/10/23,65.13,3152.49,13043.41
2018/10/23,0.54,32.69,250.04
2018/10/23,1.93,106.7,712.45
2018/10/24,66.04,3159.32,13082.11
2018/10/24,0.55,33.47,254.88
2018/10/24,1.64,70.6,611.55
2018/10/25,64.81,3149.6,13033.64
2018/10/25,0.53,31.14,245.73
2018/10/25,1.81,66.4,602.94
2018/10/26,62.51,3043.06,12658.44
2018/10/26,0.53,31.57,249.41
2018/10/26,1.67,51.23,471.13
2018/10/27,0.45,26.25,212.41
2018/10/27,44.2,2431.14,10547.3
2018/10/27,0.44,21.34,196.44
2018/10/28,40.07,2259.98,9874.05
2018/10/28,0.43,24.54,200.64
2018/10/28,0.4,18.97,175.51
2018/10/29,61.24,3029.99,12640.61
2018/10/29,0.52,31.34,246.56
2018/10/29,1.65,53.83,512.44
2018/10/30,59.74,2975.9,12538.08
2018/10/30,0.52,31.24,247.18
2018/10/30,1.69,56.09,511.66
2018/10/31,0.53,31.45,249.81
2018/10/31,63.1,3089.19,13012.81
2018/10/31,1.5,54.78,519.6
2018/11/1,64.71,3149.95,13282.44
2018/11/1,0.53,31.48,250.37
2018/11/1,1.9,74.69,674.19
2018/11/2,68.62,3158.87,13360.31
2018/11/2,0.53,30.74,244
2018/11/2,1.9,58.75,527.28
2018/11/3,53,2611.39,11513.73
2018/11/3,0.46,26.08,212.04
2018/11/3,0.45,25,226.81
2018/11/4,54.63,2681.15,11764.62
2018/11/4,0.45,24.99,203.91
2018/11/4,0.52,24.37,219.54
2018/11/5,84.37,3501.97,14632.7
2018/11/5,0.53,30.97,245.14
2018/11/5,1.92,69.78,636.46
2018/11/6,86.85,3516.5,14754.77
2018/11/6,0.54,30.23,238.32
2018/11/6,1.44,57.07,520.09
2018/11/7,78.8,3341.48,14032.8
2018/11/7,0.52,28.82,228.22
2018/11/7,1.56,55.97,519.18
2018/11/8,78.42,3303.35,13894.89
2018/11/8,0.54,29.33,232.36
2018/11/8,1.37,47.14,447.84
2018/11/9,0.54,31.65,251.35
2018/11/9,78.21,3383.2,14188.6
2018/11/9,1.47,54.89,502.48
2018/11/10,58.65,2790.45,12092.08
2018/11/10,0.47,27.18,221.22
2018/11/10,0.47,24.13,219.98
2018/11/11,54.85,2608.44,11599.16
2018/11/11,0.45,24.98,204.98
2018/11/11,0.54,19.93,182.84
2018/11/12,83.85,3352.2,13826.33
2018/11/12,1.69,63.37,558.85
2018/11/12,0.56,31.9,252.38
2018/11/13,59.19,2755.2,13437.36
2018/11/13,0.52,30.8,244.09
2018/11/13,1.53,56.61,527.3
2018/11/14,58.93,2719.38,13210.35
2018/11/14,0.54,29.95,237.49
2018/11/14,1.48,53.82,494.67
2018/11/15,62.18,2799.88,13347.87
2018/11/15,0.55,32.05,247.16
2018/11/15,1.55,58.72,536
2018/11/16,71.04,3162.64,12823.42
2018/11/16,0.56,31.72,244.79
2018/11/16,1.48,50.82,468.02
2018/11/17,47.84,2420.38,10204.58
2018/11/17,0.46,25.76,203.05
2018/11/17,0.46,23.6,215.65
2018/11/18,46.37,2335.77,9904.73
2018/11/18,0.46,24.56,193.92
2018/11/18,0.44,20.81,190.58
2018/11/19,76.37,3237.09,13215.36
2018/11/19,0.57,33.47,257.46
2018/11/19,1.65,58.17,531.21
2018/11/20,88.72,3493.55,14289.54
2018/11/20,0.58,33.84,260.44
2018/11/20,1.69,67.36,614.74
2018/11/21,84.25,3376.61,13869.39
2018/11/21,0.55,30.97,237.71
2018/11/21,1.57,57.5,525.76
2018/11/22,0.54,30.15,231.39
2018/11/22,77.52,3214.86,13375.31
